, Interest Coverage Ratio (Interest expense to EBIT), Interest Expense Ratio, Debt ratio %, Borrowing dependency, Inventory and accounts receivable/Net value, No-credit Interval, Accounts Receivable Turnover, Degree of Financial Leverage (DFL), Net Income to Stockholder's Equity, Fixed Assets Turnover Frequency, Revenue per person, Allocation rate per person, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Inventory/Working Capital, Inventory/Current Liability, Working Capital/Equity, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Total assets to GNP price, Total Asset Return Growth Rate Ratio, Net Value Growth Rate, Total Asset Turnover, Continuous Net Profit Growth Rate, Liability to Equity, ROA(B) before interest and depreciation after tax, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (C), Revenue Per Share (Yuan ¥), Research and development expense rate, Regular Net Profit Growth Rate, Operating Profit Per Share (Yuan ¥)
924,0.565723549400219,0.631064985411159,0.113583456782659,0.373832151971782,0.400719163262654,0.624051010667467,0.0012843273513031,0.026924655083901,0.840842266834081,0.0008805633790031,0.0338087334576914,0.004518042993638,0.679845903075648,0.300309044840644,0.0119856893290376,0.0164051088232685,0.277068992089438,0.0035291132177258,0.738708744824518,0.0022695734818372,0.0459181612832102,0.0001013006224938,0.593957572776898,0.0001320665038711,0.67157934143972,0.0006908817298727,0.263922885050237,0.0005119890584017,0.250374812593703,0.217587988985444,0.278914905992531,0.540607098881096,0.999032754172121,0.797412424606176,0.809333014610226,0.30343123025471,0.781592851743345,0.0001088139407656,0.463903776955789,0.0002110211021102,0.141107399534366,0.174792465551388,0.174792465551388,0.0478545608542432,2800000000.0,0.689351330239747,0.111310153896263
925,0.565158395757604,0.63061225188696,0.0136650844998035,0.36963718146295,0.394856535771272,0.624013515883591,0.0005985411826767,0.0267911566924924,0.84058016422385,8020000000.0,0.0042448188240823,0.0068785478004736,0.446411223942757,0.0240930872181961,0.102158172210724,0.0151372933389392,0.276976482646832,0.0008054695340757,0.736987182135255,0.0022670907361622,0.0508655877055713,0.0004458174593664,0.594211982170321,6350000000.0,0.671528013640748,0.0024156093982358,0.264194854341018,0.0004485051102332,0.0419790104947526,0.217836113392665,0.275101773879341,0.529418063065475,0.999017155296627,0.797599045893481,0.809470893601686,0.303789669740191,0.78166007998336,0.0009923923907024,0.480283166838613,0.0,0.206296183824274,0.241372045004425,0.241372045004425,0.0121451366516932,0.0009187086328559,0.689912622694901,0.0983633254620959
926,0.565033415122918,0.63053348584266,0.0745835474801221,0.370897573828573,0.395338836021934,0.623954603231118,0.0015501202154748,0.0267655798645543,0.838488533413949,0.0001127181644943,0.0095559831382283,0.0108373016457436,0.568301544398843,0.250232607655665,0.0178248086146681,0.0230599229427553,0.277018150377656,0.0028679299106487,0.737787911849373,0.0021510124721657,0.0540468831865738,0.0002590462226641,0.594041353960635,0.0003093601979654,0.671599866635858,0.0003719965759282,0.263768251082049,0.0004236255912379,0.0869565217391304,0.217235694337742,0.27702035815149,0.479950746827989,0.99878432763647,0.797207819058419,0.80913316168115,0.303593410224202,0.781340780931096,0.0005385191521208,0.466586145290758,0.0001990199019901,0.0,0.164468416838734,0.164468416838734,0.0111166568356096,0.0003882991394088,0.689307068551257,0.0860679097793339
927,0.567689145152628,0.629446514431309,0.194032106902077,0.382743249016402,0.408457402839945,0.623790831888201,0.0013634565246061,0.0278574595565943,0.838587952514313,0.0117529490173473,0.0548183834437378,0.0004760517232132,0.72390406494182,0.151600702576487,0.0069279129497156,0.0042844166628796,0.277120444471338,0.0009017699340507,0.735762887639949,0.0021953458671733,0.0536965624934301,7320000000.0,0.593924295871913,4750000000.0,0.671576514918692,0.0003337389332544,0.264786970339806,0.0004161891853597,0.313343328335832,0.217621839667884,0.287313571954504,0.504470260720595,0.998970243122918,0.797385448215498,0.809287575735797,0.303514616379113,0.781543728812227,0.0001221121375648,0.46348942737559,0.0002810281028102,0.0,0.151911002486199,0.151911002486199,0.0640228685512047,1360000000.0,0.689646244658301,0.0981190456803192
928,0.565007647981142,0.630512938178929,0.186201892553738,0.380569156062745,0.417803309919442,0.623705669622838,0.0009292605480202,0.0267604598891771,0.79913412383168,0.0025622578734394,0.0252897199007094,0.0012382572274689,0.857445927403925,0.0857438133579781,0.0054602773870782,0.0026030129860352,0.27757164248656,0.0098835264079266,0.74082585583016,0.001962144659795,0.210102470752057,0.0001462428438504,0.593952202710926,4150000000.0,0.67157568213496,0.0004506739916599,0.261483709039482,0.0002615967879917,0.133433283358321,0.217529210714877,0.285964113163331,0.263450934204186,0.99881968508759,0.796448883267347,0.808409655018691,0.302193490129862,0.780801972552352,0.0001879093025974,0.465628276423173,0.0006150615061506,0.0,0.132779908137036,0.132779908137036,0.0108141627720556,4310000000.0,0.688602430549544,0.0881035746274733
929,0.565225852791419,0.630696154847194,0.115850893370015,0.371598785907762,0.402754202375865,0.695959525085511,0.0007425968571515,0.02680549589823,0.843389554809244,0.0001868549438262,0.0117679890721619,0.0087052976449187,0.523449781656046,0.116179798892339,0.0081791717718713,0.0060194770469631,0.277188003771505,0.0040210325957221,0.735562706001449,0.002720875467648,0.0152854520596362,0.0001274367396423,0.593950728889836,81000000.0,0.671580633279235,0.0016414797292053,0.264504122277393,0.0005028058457736,0.172413793103448,0.2176139419496,0.27905053751539,0.622249585095562,0.999145412717359,0.797610528152077,0.809479096034605,0.303541686657181,0.781752431093861,63900000.0,0.471566727896463,0.0002910291029102,0.208320680230793,0.188024103493321,0.188024103493321,0.0387343648380901,1310000000.0,0.689588133158549,0.128572591808485
930,0.565158395757604,0.63061225188696,0.119025304592315,0.36963718146295,0.406154419143033,0.623814337914154,0.0005397015409899,0.0267911566924924,0.830972109794124,0.0006929519374285,0.0048029610916087,0.0011964877224546,0.842972655903205,0.304322851191744,0.0122893242244346,0.0128549529974031,0.277010865919511,0.001241827806934,0.740243781043379,0.0021316171513454,0.203140683127804,0.000271266453518,0.594016364958176,0.000266007356877,0.671330336135822,0.0001126957789665,0.261824836235634,0.0003497107113341,0.112443778110945,0.217058420427606,0.279244261477469,0.35649660046041,0.998610082419836,0.796769279784322,0.808732023652171,0.303191706633596,0.780944850106288,0.001164112584153,0.437915502881155,0.0,0.0,0.139395727108002,0.139395727108002,0.0070481116808082,0.0010019034637743,0.684741362853744,0.0837065385554922
931,0.565167017120656,0.630619443569266,0.0473743084318408,0.369819474236327,0.398566228532615,0.62410698087961,0.0017570734379596,0.026792967883687,0.842319127722479,0.0012277958454656,0.049651161082796,0.0049900233210556,0.661364409069955,0.352457226369532,0.0247012788847832,0.0394366703741748,0.277025119245225,0.0053598161206672,0.738856505775261,0.0023863470980327,0.0449372349838471,8700000000.0,0.593968426116043,0.0001397284823033,0.671569387404578,0.0005289296888224,0.264755111080029,0.0004676950301002,0.28335832083958,0.217669863104436,0.27604828431682,0.58846833342256,0.999059792222978,0.79749833403495,0.809398503876236,0.303524767733389,0.781659939632128,0.0001219965010709,0.468674668478398,0.0001300130013001,0.178560583054965,0.184400151700308,0.184400151700308,0.0466294598968495,3990000000.0,0.690133527184525,0.116765735689276
932,0.56377493951375,0.629717401131491,0.120446231520392,0.376370830472194,0.404329716528028,0.620711385264868,0.0023495277611516,0.0265635158003435,0.83844257806016,0.0003540409461971,0.194700586049381,0.0805281877056212,0.498048458240132,0.0284117532242052,0.0005343745271758,0.0011954618433869,0.27943507011692,0.0179551935631491,0.733695612502641,0.0017592113191985,0.0074077887286746,0.0013269539660321,0.594085154161413,0.0001958446961442,0.671637622354932,0.0088241036487071,0.26399359706584,0.0004202068408845,0.0149925037481259,0.217597346786099,0.279334075969286,0.486321537555544,0.998356225164568,0.796538389548212,0.808514724278472,0.30331932365877,0.780710603900473,0.0002141587867141,0.463174051986613,0.0003780378037803,0.0,0.166828199401627,0.166828199401627,0.0026619477592752,0.0,0.689433650055434,0.0876964416578454
933,0.565555422526352,0.630955397871262,0.130120627626447,0.373938396226204,0.400724522154328,0.623472546706353,0.0006492650117172,0.0268815439436093,0.841725485988706,0.0001815594595882,0.0146703288632992,0.0104324742168808,0.371560569524863,0.0423424349749607,0.0055342652814179,0.0021934427593829,0.277803719924597,0.0035270850440713,0.732804997477995,0.0025798230049761,0.0099458702634474,0.0001427622298774,0.59392717789679,4580000000.0,0.67157842367658,0.0051627590192701,0.264017685774452,0.0004860115465922,0.106446776611694,0.217594655588818,0.279982924093616,0.562771026286204,0.998991734906932,0.79754689153817,0.809430792818523,0.303751964710025,0.781696430952387,7240000000.0,0.464693892956896,0.0003420342034203,0.213179471606438,0.180059837343559,0.180059837343559,0.023655035769923,1320000000.0,0.689412182847978,0.0986076052438726
934,0.564318903326598,0.630054040355612,0.107990446533845,0.374491984709774,0.396350326825406,0.624140014932135,0.0018625790023637,0.0266402398199694,0.838441890362947,6430000000.0,0.0132132837859671,0.0247687635678637,0.219867955038871,0.057739409774636,0.002907637424338,0.0033421358508893,0.27642339798752,0.0042828065080623,0.730621529557762,0.0018999046587641,0.0113152558450662,0.0001195583803747,0.593884998801264,8890000000.0,0.671573548063688,0.0067102055412664,0.263804772672526,0.0004326590775732,0.0689655172413793,0.21758237762342,0.278595524127935,0.521548262754965,0.998757405132839,0.797178629220301,0.809117277604702,0.303598727600251,0.781362956425714,0.0001171397683269,0.463138823884653,0.0003560356035603,0.0,0.165690447094518,0.165690447094518,0.0108292874752333,4300000000.0,0.689264768919362,0.0849279374643759
935,0.564257272245705,0.629863974466103,0.144148501980228,0.378062910018945,0.397057700526377,0.623565474865087,0.0012498351475556,0.026630841123576,0.837947389037074,5070000000.0,0.0192000940029082,0.0477654646817222,0.298447048511769,0.131245381607087,0.008453980156424,0.0127262184570185,0.277206923500259,0.0052978775119953,0.734706493387729,0.0018823157337677,0.0113898671029146,0.0002021796141981,0.593976511192614,0.0002422079016957,0.671625308999624,0.0560808324457585,0.264061200860977,0.0004544192988008,0.0614692653673163,0.217589731129183,0.281070082214486,0.519032068097864,0.998770346422138,0.797105308773843,0.809065979849617,0.303443556899187,0.781306675581777,0.0001256968688759,0.462784865336386,0.0003840384038403,0.0,0.159959546584636,0.159959546584636,0.0095739371114841,0.0001061158557632,0.689358255145378,0.0867193225307385
936,0.565158395757604,0.63061225188696,0.0228557608005563,0.36963718146295,0.398095985788219,0.625236444689318,0.0016799732178182,0.0267911566924924,0.845238106662052,0.0023239610827298,0.0450773320799612,0.0026459548898393,0.936353820036905,0.40380127638865,0.0573924105526852,0.0795263641032093,0.277052260456112,0.0241983392675175,0.742447924291159,0.0032786221105551,0.0167786811793006,0.0001834404823985,0.594038226414404,0.0002205028036013,0.671633601379346,0.002354377382285,0.264488581175063,0.0005144595422338,0.215892053973013,0.217600914032802,0.275337034091241,0.698592001713154,0.999295508563783,0.797776260029165,0.809623224498766,0.303517275067138,0.781898957779823,6310000000.0,0.507856705501455,0.0,0.153659277254783,0.26766676499094,0.26766676499094,0.0743227914152185,2380000000.0,0.689469226758112,0.211139158049019
937,0.565456783381154,0.630869440144656,0.117211355322429,0.37533634694229,0.398844890899664,0.622636850691391,0.0011747638805758,0.026857674217264,0.842003135836666,0.0001127181644943,0.0136216089185259,0.0155891734448286,0.375676439863653,0.123084947424617,0.0150703634719447,0.0199414309091826,0.277195914372599,0.0183306242144572,0.737082439027527,0.0026259872498251,0.011021003083341,0.0001784394085223,0.594010355195221,0.0001615053191918,0.671624034722575,0.0037604438977814,0.264156778640309,0.000509917844684,0.0914542728635682,0.217602656176541,0.279132670128914,0.591734032871139,0.999048699689293,0.797580369930704,0.809495370703097,0.303691298283285,0.781768150431818,9570000000.0,0.472526274292712,0.0002270227022702,0.0,0.18132400657368,0.18132400657368,0.018512636689505,4040000000.0,0.689478777357128,0.102760361534077
938,0.565687655182683,0.631042725442117,0.204220455301267,0.376953496330659,0.418430300245303,0.62086604371786,0.0008115812646465,0.0269151811949521,0.842074114427694,0.0006634485252454,0.0369490181102478,0.0080177343969159,0.639390362162797,0.0410160564243358,0.0049425418639835,0.0010761836458598,0.27308096393091,0.0025890700180601,0.731417498315438,0.002439693983213,0.0111793347711802,0.0001030962231964,0.593912775212196,1950000000.0,0.671569438878617,0.0036647214771029,0.264021571050035,0.0004568149194864,0.257871064467766,0.217599161933956,0.289408102751847,0.552920391883934,0.999006524951846,0.797425981971747,0.80934343039806,0.303509782400887,0.781604079841886,2300000000.0,0.461382451372638,0.0003160316031603,0.156493572223909,0.193333614259829,0.193333614259829,0.119984270308695,679000000.0,0.689448019234618,0.120918491979481
939,0.56561514297799,0.63097080861906,0.159929860628231,0.375092544337405,0.400291791651651,0.623962309348409,0.001807797267,0.0268964951812833,0.842488892581894,0.0012504907779142,0.0452183364422837,0.0044061047413314,0.500713024636949,0.248221255100081,0.0084776051924757,0.0147594685053598,0.277216274748186,0.0057665899008158,0.737226995696498,0.0024485283113803,0.0190225805585879,0.0001162555437042,0.593952986128545,0.000166636364567,0.671601404274604,0.0165119568394841,0.264103161837269,0.0004728356328214,0.185907046476762,0.217589097320699,0.282559621753563,0.554044649071149,0.998977407050923,0.797491278671234,0.809398634073583,0.30368477241268,0.781634957112874,852000000.0,0.463997718561016,0.0007240724072407,0.124202854539933,0.203826218869833,0.203826218869833,0.0664730704659921,3460000000.0,0.689441642550683,0.100398990310235
940,0.56432865759837,0.63006636895385,0.175287964446594,0.384515850524399,0.39722516589119,0.623807749695213,0.0011950534121919,0.0266417454337504,0.836584394800443,2570000000.0,0.0340760542279277,0.157777795984568,0.151204654012216,0.0504597822086838,0.0031330643584688,0.0035711821934075,0.276807347202343,0.0019023417708133,0.729522076335203,0.0011632546177933,0.0048837967174138,0.0001318809070446,0.593859288842565,0.0001216154748288,0.671572025886063,0.115349141784732,0.264667303851862,0.0004384984029944,0.0434782608695652,0.217610673356109,0.284374571891993,0.565822581508646,0.998652026062832,0.796940130258615,0.808892817376867,0.303402468084263,0.781129973380985,3200000000.0,0.468585759459165,0.0002220222022202,0.0,0.177067970165606,0.177067970165606,0.0137332304853517,321000000.0,0.689549295979469,0.075482452569009
941,0.565169043114267,0.630621155874577,0.0711672763551713,0.369718821784769,0.401765486862007,0.623909896580975,0.0006512939648788,0.0267933944081052,0.842158753095216,0.0004349862052635,0.0146615160906541,0.0042913516968698,0.612825918012875,0.0660025113532613,0.0125496651147968,0.005396940755241,0.277205999039211,0.0143115241926358,0.738007941473666,0.0023662174234987,0.04339306355889,0.0001805672499378,0.594003019747367,541000000.0,0.671580611007202,0.0019054142784469,0.264639329867668,0.0004817942560103,0.137931034482759,0.217649581232945,0.276885444819661,0.580170244659778,0.999115948174758,0.79758659525163,0.80946620649716,0.303561505967909,0.781741343346552,0.0002541690136056,0.471253030036151,0.0002440244024402,0.182204676586699,0.18916185580043,0.18916185580043,0.0269522210626616,0.0001003431532097,0.690112059977069,0.114730070841137
942,0.565180983136231,0.630625950329448,0.054025455754754,0.36963718146295,0.400344040845472,0.624084751298289,0.0009860712365455,0.0267959150991925,0.841348601394631,0.0034223958132388,0.028876518367287,0.0012996800134225,0.844472748943114,0.420161951308627,0.0216030242352963,0.037848376758328,0.277112222517249,0.0151373693561594,0.741068344093643,0.0023012739756852,0.0550708506628336,0.0002105185709233,0.594034541075397,0.0002888548585153,0.671633852689755,0.0017618498515745,0.2635024982322,0.0004427656023406,0.163418290854573,0.217582589999038,0.276265467841163,0.580919749451255,0.999060716600785,0.797464855642417,0.809395639534581,0.30346434300556,0.781674395809,0.0002741741270514,0.479409174404268,0.0002170217021702,0.0,0.215288019889596,0.215288019889596,0.0420920489435395,0.0003168194989667,0.689277579994779,0.114811497435062
943,0.565554929540872,0.630896152107505,0.138585724219246,0.377810160529477,0.397841438433703,0.623383917622771,0.0009637527517677,0.0268814221247794,0.842618238360285,6810000000.0,0.0073263516590044,0.0154612511942133,0.34800096657244,0.14992671755259,0.014323746324011,0.0192046177742548,0.277068477077531,0.0048919277543833,0.736585700672682,0.0029114509183957,0.0074145025115914,0.0001881030015872,0.594000964708557,0.0002226462818346,0.671601207422896,0.0111291954785357,0.26460747060789,0.0004901789284099,0.0839580209895053,0.217616626510143,0.280616912926475,0.616521227046416,0.999191516060487,0.797651753610652,0.809553959509666,0.303517275067138,0.781820080387571,6280000000.0,0.47759912097498,0.0002350235023502,0.0337078651685393,0.211916901942607,0.211916901942607,0.0287066866312749,1850000000.0,0.689588190866096,0.126048367396792
944,0.565347706772382,0.630749921233956,0.141729902953714,0.372424136010539,0.404834792068304,0.623959047733516,0.0007283941850202,0.0268324092988333,0.842558832790999,0.0002897386375929,0.0053846040861889,0.0027266791077129,0.696425343392078,0.269165090905309,0.0101895987913527,0.0113147811937205,0.27700880033016,0.0007716452236856,0.738233331585426,0.0023491504189882,0.0406183841899509,0.0001944340268555,0.59397415680667,0.0002080249764034,0.671633730415203,0.0001248206375016,0.265380640448827,0.000850620024065,0.199400299850075,0.217760199064445,0.280869379949485,0.600192729803523,0.999079319704153,0.797518946764237,0.809430011634435,0.303519933755162,0.781697974815936,0.0002544002865934,0.464167148956158,0.0002800280028002,0.0587103957890475,0.178163583498378,0.178163583498378,0.0343330762133793,0.0001663896618367,0.691008460157209,0.114160084683658
945,0.564659899378284,0.630270475746908,0.136650844998035,0.372079680954096,0.404308280961332,0.624949137866693,0.0017611313442829,0.0266960225882101,0.839063857627222,0.0025811703171465,0.0547390684899314,0.0026056933091938,0.799190231704283,0.0699699164618644,0.0087284141855346,0.0032324637187497,0.277290675468339,0.0116781466595874,0.740973635109594,0.0020542570653182,0.0110234998360452,0.0001183254911192,0.593963557164821,3000000000.0,0.671569330453795,0.0065116760682216,0.263427900941014,0.0004270692959734,0.23688155922039,0.217547932952925,0.28046741979956,0.506183414529686,0.998939738655284,0.797349894715989,0.809279373302878,0.303516549970404,0.781548360402875,1550000000.0,0.461514976137155,0.0003110311031103,0.0,0.171716320424761,0.171716320424761,0.052558343542508,0.0,0.688888313737005,0.0901392394756127
946,0.565695729034913,0.631250599306859,0.122381110741603,0.375108201385425,0.401062132329792,0.623501800884997,0.0006756414028182,0.0269172990298291,0.840780163018373,0.0003525279507005,0.0153254116299223,0.0067240860809684,0.453333796871058,0.112657352127148,0.004234789229994,0.0046869130100764,0.278871427598273,0.0064535824362146,0.732761903960782,0.0022813343786589,0.0311137080033664,0.0001756640578195,0.593927043973054,0.0001211259874144,0.671594418338755,0.0018113998483254,0.263900350451858,0.000456914737015,0.103448275862069,0.217584312232562,0.279457574166698,0.547513250173992,0.999104162357718,0.797472879389387,0.809363350592294,0.303387482751761,0.781631729034543,0.0001869842106462,0.466711959940616,0.0002530253025302,0.357019941289604,0.187349879903923,0.187349879903923,0.025772494214801,5520000000.0,0.689307068551257,0.112450126211221
947,0.570038011072608,0.635040958343036,0.174380989811652,0.378019293956603,0.408848601932148,0.623787895504009,0.0007933206861919,0.05917564360986,0.840043127859454,0.001026567444422,0.0305626955333931,0.0037649352997404,0.632374491490838,0.140070172921192,0.0065557159023762,0.0055308443275215,0.277391526307406,0.0061304727395216,0.737418175566432,0.0022301106125465,0.0265539806371723,0.0001481140570781,0.593949719612724,9280000000.0,0.671581312861795,0.0086762444009565,0.263952413144664,0.0004424162409906,0.178410794602699,0.217575671199617,0.284253518987032,0.523261416564056,0.99896007496704,0.797380052937362,0.809306844943291,0.303526701324679,0.781566185009309,0.0001232685025039,0.459964939650906,0.0001660166016601,0.291021358437089,0.193122919388142,0.193122919388142,0.0649757248513998,5870000000.0,0.68912898306145,0.0950248351111473
948,0.566059247227299,0.631389638498103,0.14632524110409,0.377748650697969,0.403355737966274,0.623807340470024,0.0008866525316263,0.027021215521869,0.841217130176404,0.000428177725529,0.0194439140460908,0.0058100325927799,0.560883523730466,0.070009380626513,0.0067440772053146,0.0034007898706217,0.277385232643135,0.0078194756488572,0.736635198317983,0.0023288278255612,0.0222088200239102,0.0001662085413907,0.593960873235483,580000000.0,0.671583498754072,0.0011683873756078,0.26404721386888,0.0004644759148039,0.133433283358321,0.21760000148132,0.281256801658043,0.544515231008084,0.999015422088239,0.797459875385676,0.809366605525992,0.303550387817988,0.781628922009908,0.0001221121375648,0.464430520956527,0.0002880288028802,0.206599858285252,0.180902616830306,0.180902616830306,0.0347111937928218,1750000000.0,0.689456733074203,0.104063187036886
949,0.563692437713145,0.629494458980014,0.150043837107356,0.378954243395522,0.40504512856651,0.623480213971773,0.000908971016404,0.026552999932201,0.837842698257866,0.0002171148537576,0.0353450934888298,0.021095912182908,0.536078485437178,0.11097469434344,0.0050312462279892,0.0063034222204792,0.277583144115543,0.0152725559422526,0.737368712163279,0.0020623089475213,0.0238572087735504,0.0002922238120844,0.594007122435137,0.0001629229591055,0.671546743830864,0.0075042117779171,0.263565439696638,0.0004156900977168,0.0719640179910045,0.217404579410978,0.28158917838501,0.49927726323679,0.998848802988513,0.797140862273352,0.809113371684264,0.303341559958611,0.781352991488259,0.000169985646042,0.458019006399772,0.0004890489048904,0.0,0.183936622982597,0.183936622982597,0.0211745844487802,0.0001331117294694,0.687582997879363,0.0841950981190457
950,0.565308559940075,0.630751976000329,0.101520694137921,0.371995803911131,0.40269525456745,0.623789350250822,0.0014243251194546,0.0268236168190372,0.841780712229527,0.0005651038179684,0.0207628923519821,0.0047676044766655,0.605282440815134,0.132445152554472,0.0070206001538896,0.0068891829473491,0.277385356681816,0.0110688903788155,0.736730373938763,0.0023431470135504,0.0371677369303029,0.0001093633881482,0.593953522785229,6990000000.0,0.671591379965962,0.0039984093140572,0.263995928231189,0.0005166555278622,0.224887556221889,0.217591370403482,0.278248752179839,0.568392312222282,0.99907377343731,0.797486298414494,0.809379755458133,0.303474494359835,0.781645483455256,0.0001350634248823,0.463445811630306,0.0002830283028302,0.273003340419071,0.189878218364165,0.189878218364165,0.0488830406703268,1140000000.0,0.689412904192315,0.120999918573406
951,0.564648801548876,0.630152669141519,0.193215829730629,0.375938024930494,0.416201001308909,0.623544851856221,0.0034350177026163,0.0266940991756614,0.837051086302568,0.0083714040825157,0.0818148436467253,0.0008712787002616,0.800041944000187,0.189676352164135,0.0032567626486004,0.0052144287579999,0.278280934003767,0.0117989150412123,0.737641967944545,0.0021568394212079,0.0526991387076153,0.0001149575572644,0.593934106221784,7930000000.0,0.671585980016706,0.0010331868460462,0.264810281993302,0.0004056584360958,0.290854572713643,0.217612491822336,0.2871668215917,0.496975212805825,0.998902070259646,0.797305072405324,0.809253724425335,0.303517033368227,0.781507237491968,0.0001719514664384,0.464239282688743,0.0004770477047704,0.0,0.153385866588007,0.153385866588007,0.050289638065853,0.0001753882864055,0.689565627215248,0.0815080205195017
952,0.566490885535272,0.631772167504555,0.104362547994074,0.373501117242212,0.398192445838352,0.623957079267852,0.0012011402716768,0.0271710768791857,0.840526610696461,0.0001823159573365,0.0113273504399042,0.0076841312624036,0.476849938629596,0.115407970729116,0.0080529606850221,0.006874663359676,0.277236762111927,0.005591624477779,0.735292037511271,0.0022856642777023,0.0208006077808644,0.000200128807369,0.593973533900598,0.0001331897893204,0.671598571519285,0.0056324085097255,0.263683552074349,0.0004311618146447,0.095952023988006,0.217614552529501,0.278398168723343,0.535574709566893,0.999007218235201,0.797439124315924,0.809350721449544,0.303531051905083,0.781603237734495,0.0001510212610414,0.463145533999312,0.0005230523052305,0.210851300738941,0.181239728625005,0.181239728625005,0.0196318647246548,0.0,0.689223479169538,0.0994218711831284
953,0.564602575789328,0.630259516992918,0.177555401033951,0.377457876949023,0.40529565675227,0.623686027426368,0.0008765077658182,0.0266861696782266,0.835506166382871,0.0004266647300324,0.0306449480780812,0.0095450607258735,0.512277011755435,0.0497406245350504,0.0053356111661011,0.001727213174644,0.278916574592661,0.0025712184829702,0.732489745722741,0.0020812164903044,0.0451670526845754,0.0001082023573219,0.593917845424136,3060000000.0,0.671576916287448,0.0038467843732444,0.263214987839087,0.0004326590775732,0.176911544227886,0.21746081912924,0.284680448979645,0.460677766475721,0.99887838307834,0.797241297450953,0.809170398122658,0.303455400145841,0.781416430245017,0.0001779645641215,0.461771638022865,0.0003570357035703,0.0,0.173401879398255,0.173401879398255,0.0508643767866056,4450000000.0,0.688219800659666,0.0757267323507858
954,0.56507570426464,0.63055711565595,0.141911297880703,0.374542310935553,0.397284113699605,0.623864747673446,0.0030495166019092,0.0267740944518815,0.829982933137843,0.0003419369822245,0.0212240941204119,0.0074534188339854,0.564427586083147,0.220647302903739,0.0102312801960083,0.01326067546191,0.277136349745273,0.0051020281882915,0.738063401744558,0.0020611200725668,0.114414522983319,0.0002133726619564,0.593992330375514,0.0002288855486556,0.671485926373447,0.0103418150037768,0.264384455789449,0.0003441957928808,0.0839580209895053,0.217606585125469,0.280884572451542,0.394293056373468,0.998875609944919,0.796691255762053,0.808647134981319,0.302499964349411,0.780955797502366,0.0004115502818119,0.460379289231105,0.0002760276027602,0.0,0.144494543002823,0.144494543002823,0.0092865677511078,0.0003511161435494,0.689466658772274,0.0915234915723475
955,0.579473594026498,0.625941425459925,0.171690298394655,0.375772507565709,0.399420971754622,0.622667170759734,0.0006715834964949,0.0251603758001569,0.839299382573407,0.0001074226802563,0.0048382121821893,0.0056006824262523,0.291996104873086,0.0115555964736552,0.002621926741632,0.0004605886499694,0.276586632788612,0.0038904638464805,0.728274475250462,0.0021535992447917,0.0150683755934023,0.0002902484842165,0.593819416961291,3060000000.0,0.671572022078197,0.0022729321160474,0.264010692278403,0.0004342561580303,0.04047976011994,0.217580360055052,0.283909910727432,0.507093527490765,0.998866135072396,0.797333570541117,0.809206332590688,0.303642233404288,0.781374745929183,0.000220403157385,0.461504910965166,0.0006360636063606,0.0,0.168008090683073,0.168008090683073,0.0100125535036375,1360000000.0,0.689460253234566,0.0907906522270173
956,0.565517612948086,0.63093930220134,0.0884300269069142,0.373071666782231,0.398789962260005,0.622830319950168,0.0005721647915757,0.0268722754556471,0.841191051430233,7260000000.0,0.006060249988984,0.0111284818413486,0.390553408366579,0.0968135510919473,0.0145372449906038,0.0122677628818786,0.277119909311631,0.0088991703794915,0.736130702547901,0.0023487758839474,0.0249744298762661,0.0002070987116286,0.594014706050671,0.0001403835773844,0.671606667051677,0.0013627636461281,0.263573210247803,0.0004482805207939,0.0764617691154423,0.217575309497394,0.277611863097482,0.599014936559773,0.999136515580966,0.797548413283286,0.809448499657841,0.303451774662171,0.781714255558821,0.0002460744590322,0.485151355023779,0.0002660266026602,0.10780443364713,0.192069445029708,0.192069445029708,0.0172421616225782,0.0001560327543142,0.689242811197757,0.109355915642049
957,0.565193337321023,0.63064204599937,0.0978020981346555,0.370343985345003,0.399943463692839,0.623879225987712,0.000708104653404,0.0267985358863932,0.842406141560748,0.0009516741673418,0.0246111364070326,0.0037659908467985,0.404854825250246,0.0932388214276054,0.009410502591718,0.0065509416416007,0.277076660474541,0.0021951961662835,0.734711336936142,0.0024353397995886,0.0283728526986834,0.0001054427806123,0.593947762422786,7080000000.0,0.671550737782535,0.0010552811494081,0.26406508613656,0.0004737339905785,0.145427286356822,0.217599112158421,0.27805937732223,0.576583328871995,0.999055979164524,0.797573729588383,0.809452405578279,0.303664469704129,0.781725062603667,0.0001740329233287,0.460664469104116,0.0003020302030203,0.203664338495799,0.215877965530319,0.215877965530319,0.0467353328190934,9000000000.0,0.689441729112003,0.11595146975002
